"sex","age","delta","g","adj_formula_fed","intake_ref","act","intake_act"
"female",831,19.589281019003,2.53010090441705,1.00274960945244,1190.10250179807,0.99,1178.20147678009
"female",832,19.591490861764,2.53030918938667,1.00275955802104,1190.36665661956,0.99,1178.46299005337
"female",833,19.5936378149572,2.53051735850381,1.00276921613403,1190.63016073032,0.99,1178.72385912302
"female",834,19.5957222142692,2.53072542451847,1.00277858534758,1190.89301704397,0.99,1178.98408687353
"female",835,19.5977443953868,2.53093340018065,1.00278766721785,1191.15522847409,0.99,1179.24367618935
"female",836,19.5997046939966,2.53114129824035,1.00279646330104,1191.41679793431,0.99,1179.50262995497
"female",837,19.6016034457852,2.53134913144755,1.0028049751533,1191.67772833823,0.99,1179.76095105485
"female",838,19.6034409864395,2.53155691255226,1.00281320433081,1191.93802259945,0.99,1180.01864237346
"female",839,19.6052176516461,2.53176465430447,1.00282115238975,1192.19768363159,0.99,1180.27570679527
"female",840,19.6069337770917,2.53197236945417,1.00282882088629,1192.45671434824,0.99,1180.53214720476
"female",841,19.6085896984629,2.53218007075137,1.00283621137661,1192.71511766303,0.99,1180.7879664864
"female",842,19.6101857514465,2.53238777094605,1.00284332541688,1192.97289648954,0.99,1181.04316752465
"female",843,19.6117222717292,2.53259548278821,1.00285016456327,1193.2300537414,0.99,1181.29775320398
"female",844,19.6131995949975,2.53280321902785,1.00285673037196,1193.4865923322,0.99,1181.55172640888
"female",845,19.6146180569383,2.53301099241497,1.00286302439911,1193.74251517556,0.99,1181.8050900238
"female",846,19.6159779932382,2.53321881569955,1.00286904820092,1193.99782518507,0.99,1182.05784693322
"female",847,19.617279739584,2.5334267016316,1.00287480333354,1194.25252527436,0.99,1182.31000002161
"female",848,19.6185236316622,2.53363466296111,1.00288029135316,1194.50661835702,0.99,1182.56155217345
"female",849,19.6197100051595,2.53384271243807,1.00288551381594,1194.76010734666,0.99,1182.81250627319
"female",850,19.6208391957628,2.53405086281248,1.00289047227807,1195.01299515688,0.99,1183.06286520532
"female",851,19.6219115391586,2.53425912683434,1.00289516829571,1195.26528470131,0.99,1183.31263185429
"female",852,19.6229273710336,2.53446751725365,1.00289960342505,1195.51697889353,0.99,1183.5618091046
"female",853,19.6238870270746,2.53467604682039,1.00290377922224,1195.76808064717,0.99,1183.81039984069
"female",854,19.6247908429682,2.53488472828456,1.00290769724348,1196.01859287581,0.99,1184.05840694706
"female",855,19.6256391544011,2.53509357439616,1.00291135904492,1196.26851849308,0.99,1184.30583330815
"female",856,19.62643229706,2.53530259790518,1.00291476618276,1196.51786041258,0.99,1184.55268180846
"female",857,19.6271706066316,2.53551181156163,1.00291792021315,1196.76662154792,0.99,1184.79895533244
"female",858,19.6278544188026,2.53572122811549,1.00292082269227,1197.0148048127,0.99,1185.04465676457
"female",859,19.6284840692596,2.53593086031676,1.00292347517631,1197.26241312052,0.99,1185.28978898932
"female",860,19.6290598936894,2.53614072091543,1.00292587922143,1197.50944938501,0.99,1185.53435489116
"female",861,19.6295822277787,2.53635082266151,1.0029280363838,1197.75591651975,0.99,1185.77835735456
"female",862,19.630051407214,2.53656117830499,1.0029299482196,1198.00181743837,0.99,1186.02179926399
"female",863,19.6304677676822,2.53677180059586,1.00293161628501,1198.24715505447,0.99,1186.26468350392
"female",864,19.6308316448699,2.53698270228411,1.0029330421362,1198.49193228164,0.99,1186.50701295883
"female",865,19.6311433744638,2.53719389611975,1.00293422732934,1198.73615203351,0.99,1186.74879051318
"female",866,19.6314032921506,2.53740539485277,1.0029351734206,1198.97981722368,0.99,1186.99001905144
"female",867,19.631611733617,2.53761721123317,1.00293588196617,1199.22293076575,0.99,1187.23070145809
"female",868,19.6317690345496,2.53782935801093,1.00293635452221,1199.46549557333,0.99,1187.47084061759
"female",869,19.6318755306352,2.53804184793606,1.0029365926449,1199.70751456003,0.99,1187.71043941443
"female",870,19.6319315575604,2.53825469375856,1.00293659789041,1199.94899063945,0.99,1187.94950073305
"female",871,19.631937451012,2.53846790822841,1.00293637181492,1200.1899267252,0.99,1188.18802745795
"female",872,19.6318935466766,2.53868150409561,1.0029359159746,1200.4303257309,0.99,1188.42602247359
"female",873,19.6318001802408,2.53889549411016,1.00293523192562,1200.67019057014,0.99,1188.66348866443
"female",874,19.6316576873915,2.53910989102205,1.00293432122417,1200.90952415653,0.99,1188.90042891496
"female",875,19.6314664038153,2.53932470758129,1.0029331854264,1201.14832940368,0.99,1189.13684610964
"female",876,19.6312266651988,2.53953995653785,1.00293182608851,1201.38660922519,0.99,1189.37274313294
"female",877,19.6309388072289,2.53975565064175,1.00293024476665,1201.62436653468,0.99,1189.60812286933
"female",878,19.630603165592,2.53997180264298,1.00292844301701,1201.86160424575,0.99,1189.84298820329
"female",879,19.630220075975,2.54018842529152,1.00292642239576,1202.098325272,0.99,1190.07734201928
"female",880,19.6297898740646,2.54040553133738,1.00292418445908,1202.33453252705,0.99,1190.31118720178
"female",881,19.6293128955473,2.54062313353056,1.00292173076313,1202.57022892449,0.99,1190.54452663525
"female",882,19.62878947611,2.54084124462104,1.00291906286409,1202.80541737795,0.99,1190.77736320417
"female",883,19.6282199514392,2.54105987735883,1.00291618231813,1203.04010080102,0.99,1191.00969979301
"female",884,19.6276046572218,2.54127904449391,1.00291309068144,1203.2742821073,0.99,1191.24153928623
"female",885,19.6269439291443,2.54149875877629,1.00290978951018,1203.50796421042,0.99,1191.47288456831
"female",886,19.6262381028935,2.54171903295596,1.00290628036053,1203.74115002397,0.99,1191.70373852373
"female",887,19.625487514156,2.54193987978291,1.00290256478866,1203.97384246156,0.99,1191.93410403694
"female",888,19.6246924986186,2.54216131200715,1.00289864435074,1204.2060444368,0.99,1192.16398399243
"female",889,19.6238533919679,2.54238334237866,1.00289452060296,1204.43775886329,0.99,1192.39338127465
"female",890,19.6229705298906,2.54260598364745,1.00289019510148,1204.66898865464,0.99,1192.6222987681
"female",891,19.6220442480735,2.5428292485635,1.00288566940247,1204.89973672446,0.99,1192.85073935722
"female",892,19.6210748822031,2.54305314987682,1.00288094506212,1205.13000598636,0.99,1193.0787059265
"female",893,19.6200627679662,2.54327770033739,1.0028760236366,1205.35979935394,0.99,1193.3062013604
"female",894,19.6190082410495,2.54350291269522,1.00287090668207,1205.58911974081,0.99,1193.5332285434
"female",895,19.6179116371397,2.5437287997003,1.00286559575472,1205.81797006057,0.99,1193.75979035997
"female",896,19.6167732919234,2.54395537410262,1.00286009241072,1206.04635322684,0.99,1193.98588969457
"female",897,19.6155935410873,2.54418264865218,1.00285439820624,1206.27427215322,0.99,1194.21152943168
"female",898,19.6143727203182,2.54441063609899,1.00284851469745,1206.50172975331,0.99,1194.43671245577
"female",899,19.6131111653027,2.54463934919302,1.00284244344054,1206.72872894072,0.99,1194.66144165132
"female",900,19.6118092117275,2.54486880068428,1.00283618599167,1206.95527262907,0.99,1194.88571990278
"female",901,19.6104671952792,2.54509900332276,1.00282974390702,1207.18136373195,0.99,1195.10955009463
"female",902,19.6090854516447,2.54532996985847,1.00282311874276,1207.40700516298,0.99,1195.33293511135
"female",903,19.6076643165106,2.54556171304138,1.00281631205507,1207.63219983575,0.99,1195.55587783739
"female",904,19.6062041255635,2.54579424562151,1.00280932540011,1207.85695066388,0.99,1195.77838115724
"female",905,19.6047052144901,2.54602758034884,1.00280216033408,1208.08126056098,0.99,1196.00044795537
"female",906,19.6031679189772,2.54626172997337,1.00279481841313,1208.30513244065,0.99,1196.22208111624
"female",907,19.6015925747114,2.5464967072451,1.00278730119344,1208.52856921649,0.99,1196.44328352433
"female",908,19.5999795173795,2.54673252491402,1.00277961023119,1208.75157380212,0.99,1196.6640580641
"female",909,19.598329082668,2.54696919573012,1.00277174708256,1208.97414911115,0.99,1196.88440762003
"female",910,19.5966416062638,2.54720673244341,1.0027637133037,1209.19629805717,0.99,1197.10433507659
"female",911,19.5949174238534,2.54744514780388,1.00275551045081,1209.41802355379,0.99,1197.32384331825
"female",912,19.5931568711236,2.54768445456152,1.00274714008005,1209.63932851463,0.99,1197.54293522948
"female",913,19.591360283761,2.54792466546633,1.00273860374759,1209.86021585328,0.99,1197.76161369475
"female",914,19.5895279974524,2.54816579326831,1.00272990300962,1210.08068848336,0.99,1197.97988159853
"female",915,19.5876603478845,2.54840785071745,1.0027210394223,1210.30074931848,0.99,1198.19774182529
"female",916,19.5857576707439,2.54865085056374,1.00271201454181,1210.52040127223,0.99,1198.41519725951
"female",917,19.5838203017172,2.54889480555718,1.00270282992433,1210.73964725823,0.99,1198.63225078565
"female",918,19.5818485764913,2.54913972844778,1.00269348712602,1210.95849019008,0.99,1198.84890528818
"female",919,19.5798428307528,2.54938563198551,1.00268398770306,1211.17693298139,0.99,1199.06516365158
"female",920,19.5778034001884,2.54963252892038,1.00267433321163,1211.39497854577,0.99,1199.28102876031
"female",921,19.5757306204847,2.54988043200239,1.0026645252079,1211.61262979682,0.99,1199.49650349886
"female",922,19.5736248273285,2.55012935398152,1.00265456524804,1211.82988964816,0.99,1199.71159075168
"female",923,19.5714863564064,2.55037930760778,1.00264445488823,1212.04676101338,0.99,1199.92629340324
"female",924,19.5693155434052,2.55063030563116,1.00263419568464,1212.26324680609,0.99,1200.14061433803
"female",925,19.5671127240115,2.55088236080166,1.00262378919345,1212.4793499399,0.99,1200.3545564405
"female",926,19.564878233912,2.55113548586926,1.00261323697083,1212.69507332843,0.99,1200.56812259514
"female",927,19.5626124087935,2.55138969358398,1.00260254057295,1212.91041988526,0.99,1200.78131568641
"female",928,19.5603155843425,2.55164499669579,1.00259170155598,1213.12539252402,0.99,1200.99413859878
"female",929,19.5579880962458,2.55190140795471,1.00258072147611,1213.3399941583,0.99,1201.20659421672
"female",930,19.5556302801901,2.55215894011072,1.00256960188951,1213.55422770173,0.99,1201.41868542471
"female",931,19.553242471862,2.55241760591381,1.00255834435235,1213.76809606789,0.99,1201.63041510721
"female",932,19.5508250069483,2.55267741811399,1.0025469504208,1213.9816021704,0.99,1201.8417861487
"female",933,19.5483782211356,2.55293838946125,1.00253542165104,1214.19474892287,0.99,1202.05280143364
"female",934,19.5459024501106,2.55320053270559,1.00252375959924,1214.4075392389,0.99,1202.26346384651
"female",935,19.5433980295601,2.553463860597,1.00251196582157,1214.61997603209,0.99,1202.47377627177
"female",936,19.5408652951706,2.55372838588547,1.00250004187422,1214.83206221607,0.99,1202.68374159391
"female",937,19.5383045826289,2.55399412132101,1.00248798931335,1215.04380070443,0.99,1202.89336269738
"female",938,19.5357162276218,2.55426107965361,1.00247580969514,1215.25519441077,0.99,1203.10264246667
"female",939,19.5331005658358,2.55452927363325,1.00246350457576,1215.46624624872,0.99,1203.31158378623
"female",940,19.5304579329576,2.55479871600995,1.00245107551139,1215.67695913186,0.99,1203.52018954054
"female",941,19.527788664674,2.55506941953369,1.0024385240582,1215.88733597382,0.99,1203.72846261408
"female",942,19.5250930966716,2.55534139695447,1.00242585177237,1216.0973796882,0.99,1203.93640589131
"female",943,19.5223715646372,2.55561466102229,1.00241306021006,1216.30709318859,0.99,1204.14402225671
"female",944,19.5196244042574,2.55588922448713,1.00240015092745,1216.51647938862,0.99,1204.35131459474
"female",945,19.5168519512188,2.55616510009901,1.00238712548073,1216.72554120189,0.99,1204.55828578987
"female",946,19.5140545412083,2.5564423006079,1.00237398542605,1216.934281542,0.99,1204.76493872658
"female",947,19.5112325099124,2.55672083876381,1.0023607323196,1217.14270332256,0.99,1204.97127628934
"female",948,19.5083861930179,2.55700072731674,1.00234736771754,1217.35080945718,0.99,1205.17730136261
"female",949,19.5055159262115,2.55728197901668,1.00233389317606,1217.55860285947,0.99,1205.38301683087
"female",950,19.5026220451798,2.55756460661362,1.00232031025133,1217.76608644302,0.99,1205.58842557859
"female",951,19.4997048856096,2.55784862285755,1.00230662049952,1217.97326312146,0.99,1205.79353049025
"female",952,19.4967647831874,2.55813404049849,1.0022928254768,1218.18013580838,0.99,1205.9983344503
"female",953,19.4938020736001,2.55842087228641,1.00227892673935,1218.38670741739,0.99,1206.20284034322
"female",954,19.4908170925343,2.55870913097132,1.00226492584335,1218.59298086211,0.99,1206.40705105349
"female",955,19.4878101756767,2.55899882930321,1.00225082434496,1218.79895905612,0.99,1206.61096946556
"female",956,19.4847816587139,2.55928998003208,1.00223662380037,1219.00464491306,0.99,1206.81459846393
"female",957,19.4817318773327,2.55958259590793,1.00222232576573,1219.21004134651,0.99,1207.01794093304
"female",958,19.4786611672198,2.55987668968074,1.00220793179724,1219.41515127008,0.99,1207.22099975738
"female",959,19.4755698640618,2.56017227410051,1.00219344345107,1219.61997759739,0.99,1207.42377782142
"female",960,19.4724583035455,2.56046936191724,1.00217886228338,1219.82452324205,0.99,1207.62627800962
"female",961,19.4693268213574,2.56076796588093,1.00216418985035,1220.02879111764,0.99,1207.82850320647
"female",962,19.4661757531844,2.56106809874157,1.00214942770816,1220.23278413779,0.99,1208.03045629642
"female",963,19.4630054347131,2.56136977324916,1.00213457741297,1220.43650521611,0.99,1208.23214016395
"female",964,19.4598162016302,2.56167300215368,1.00211964052097,1220.63995726619,0.99,1208.43355769352
"female",965,19.4566083896223,2.56197779820515,1.00210461858833,1220.84314320164,0.99,1208.63471176962
"female",966,19.4533823343762,2.56228417415354,1.00208951317122,1221.04606593608,0.99,1208.83560527671
"female",967,19.4501383715786,2.56259214274887,1.00207432582582,1221.2487283831,0.99,1209.03624109927
"female",968,19.4468768369161,2.56290171674112,1.0020590581083,1221.45113345632,0.99,1209.23662212175
"female",969,19.4435980660755,2.56321290888029,1.00204371157483,1221.65328406934,0.99,1209.43675122864
"female",970,19.4403023947433,2.56352573191637,1.00202828778159,1221.85518313576,0.99,1209.63663130441
"female",971,19.4369901586064,2.56384019859936,1.00201278828475,1222.05683356921,0.99,1209.83626523352
"female",972,19.4336616933514,2.56415632167926,1.00199721464048,1222.25823828327,0.99,1210.03565590044
"female",973,19.430317334665,2.56447411390606,1.00198156840497,1222.45940019157,0.99,1210.23480618965
"female",974,19.4269574182338,2.56479358802976,1.00196585113438,1222.6603222077,0.99,1210.43371898562
"female",975,19.4235822797446,2.56511475680035,1.00195006438489,1222.86100724527,0.99,1210.63239717282
"female",976,19.4201922548841,2.56543763296783,1.00193420971267,1223.0614582179,0.99,1210.83084363572
"female",977,19.4167876793389,2.56576222928219,1.0019182886739,1223.26167803918,0.99,1211.02906125878
"female",978,19.4133688887957,2.56608855849342,1.00190230282475,1223.46166962272,0.99,1211.22705292649
